timestamp,speed,volume,hour,day_of_week
2014-01-15 07:00:00,10.0,61.9,7,2
2014-01-15 08:00:00,15.4,56.9,8,2
2014-01-15 09:00:00,23.1,48.4,9,2
2014-01-15 10:00:00,30.9,42.2,10,2
2014-01-15 11:00:00,24.4,45.6,11,2
2014-01-15 12:00:00,20.4,47.9,12,2
2014-01-15 13:00:00,24.8,47.8,13,2
2014-01-15 14:00:00,23.2,47.4,14,2
2014-01-15 16:00:00,10.0,62.5,16,2
2014-01-15 17:00:00,18.6,52.6,17,2
2014-01-15 18:00:00,30.3,42.7,18,2
2014-01-15 20:00:00,45.1,23.7,20,2
2014-01-15 21:00:00,51.6,22.6,21,2
2014-01-15 22:00:00,54.2,15.0,22,2
2014-01-15 23:00:00,60.8,9.6,23,2
2014-01-16 00:00:00,63.2,5.1,0,3
2014-01-16 01:00:00,66.8,3.3,1,3
2014-01-16 02:00:00,67.2,2.7,2,3
2014-01-16 03:00:00,63.9,3.9,3,3
2014-01-16 04:00:00,66.7,7.7,4,3
2014-01-16 05:00:00,42.7,27.3,5,3
2014-01-16 06:00:00,16.9,53.8,6,3
2014-01-16 07:00:00,16.3,56.7,7,3
2014-01-16 08:00:00,18.6,55.7,8,3
2014-01-16 09:00:00,26.3,46.6,9,3
2014-01-16 10:00:00,29.1,40.2,10,3
2014-01-16 11:00:00,27.8,43.8,11,3
2014-01-16 12:00:00,22.2,46.3,12,3
2014-01-16 13:00:00,25.2,47.5,13,3
2014-01-16 14:00:00,18.9,50.0,14,3
2014-01-16 15:00:00,13.7,56.6,15,3
2014-01-16 16:00:00,10.0,64.1,16,3
2014-01-16 17:00:00,13.1,59.2,17,3
2014-01-16 19:00:00,39.7,30.7,19,3
2014-01-16 20:00:00,46.6,26.4,20,3
2014-01-16 21:00:00,35.9,36.2,21,3
2014-01-16 22:00:00,45.1,26.6,22,3
2014-01-16 23:00:00,57.1,11.4,23,3
2014-01-17 00:00:00,66.5,6.2,0,4
2014-01-17 01:00:00,65.1,3.8,1,4
2014-01-17 02:00:00,69.6,3.1,2,4
2014-01-17 03:00:00,69.2,4.0,3,4
2014-01-17 05:00:00,45.6,25.8,5,4
2014-01-17 06:00:00,18.6,54.4,6,4
2014-01-17 07:00:00,10.0,63.2,7,4
2014-01-17 08:00:00,16.1,55.2,8,4
2014-01-17 10:00:00,30.6,42.3,10,4
2014-01-17 11:00:00,24.4,48.3,11,4
2014-01-17 12:00:00,17.6,52.0,12,4
2014-01-17 14:00:00,15.2,55.9,14,4
2014-01-17 15:00:00,12.1,55.6,15,4
2014-01-17 16:00:00,10.0,64.3,16,4
2014-01-17 17:00:00,10.0,60.8,17,4
2014-01-17 19:00:00,34.4,38.4,19,4
2014-01-17 20:00:00,45.4,27.1,20,4
2014-01-17 21:00:00,43.9,26.1,21,4
2014-01-17 22:00:00,43.1,28.5,22,4
2014-01-17 23:00:00,43.0,27.5,23,4
2014-01-18 00:00:00,59.3,11.4,0,5
2014-01-18 01:00:00,61.6,6.9,1,5
2014-01-18 02:00:00,66.0,5.1,2,5
2014-01-18 03:00:00,63.8,3.9,3,5
2014-01-18 04:00:00,63.0,4.4,4,5
2014-01-18 05:00:00,62.5,7.5,5,5
2014-01-18 06:00:00,57.6,12.4,6,5
2014-01-18 07:00:00,52.7,18.2,7,5
2014-01-18 08:00:00,46.9,22.8,8,5
2014-01-18 09:00:00,45.7,27.9,9,5
2014-01-18 10:00:00,38.3,32.8,10,5
2014-01-18 11:00:00,34.8,36.6,11,5
2014-01-18 12:00:00,32.7,38.7,12,5
2014-01-18 13:00:00,31.2,41.5,13,5
2014-01-18 14:00:00,33.1,38.8,14,5
2014-01-18 15:00:00,29.0,42.9,15,5
2014-01-18 16:00:00,28.0,44.3,16,5
2014-01-18 17:00:00,27.5,40.8,17,5
2014-01-18 18:00:00,31.0,37.4,18,5
2014-01-18 19:00:00,40.7,30.0,19,5
2014-01-18 20:00:00,45.4,25.0,20,5
2014-01-18 21:00:00,47.5,24.0,21,5
2014-01-18 22:00:00,42.9,27.9,22,5
2014-01-18 23:00:00,39.1,32.7,23,5
2014-01-19 00:00:00,56.1,12.4,0,6
2014-01-19 01:00:00,62.1,8.1,1,6
2014-01-19 02:00:00,62.7,5.4,2,6
2014-01-19 03:00:00,67.3,3.4,3,6
2014-01-19 04:00:00,64.4,2.9,4,6
2014-01-19 05:00:00,66.3,4.3,5,6
2014-01-19 06:00:00,60.7,7.3,6,6
2014-01-19 07:00:00,59.4,10.3,7,6
2014-01-19 09:00:00,47.3,24.8,9,6
2014-01-19 10:00:00,38.6,32.7,10,6
2014-01-19 11:00:00,32.5,36.0,11,6
2014-01-19 12:00:00,32.2,37.8,12,6
2014-01-19 13:00:00,27.7,41.2,13,6
2014-01-19 14:00:00,29.2,39.4,14,6
2014-01-19 15:00:00,31.8,39.5,15,6
2014-01-19 16:00:00,28.0,44.1,16,6
2014-01-19 17:00:00,34.2,37.5,17,6
2014-01-19 18:00:00,40.8,31.0,18,6
2014-01-19 19:00:00,45.6,25.0,19,6
2014-01-19 20:00:00,49.9,20.2,20,6
2014-01-19 22:00:00,53.8,15.0,22,6
2014-01-19 23:00:00,59.6,10.0,23,6
2014-01-20 00:00:00,63.4,4.8,0,0
2014-01-20 01:00:00,65.4,3.5,1,0
2014-01-20 02:00:00,67.7,2.5,2,0
2014-01-20 03:00:00,66.6,3.3,3,0
2014-01-20 04:00:00,67.7,7.1,4,0
2014-01-20 05:00:00,46.7,21.9,5,0
2014-01-20 07:00:00,27.0,44.0,7,0
2014-01-20 08:00:00,30.3,38.6,8,0
2014-01-20 09:00:00,34.1,36.3,9,0
2014-01-20 11:00:00,32.1,38.5,11,0
2014-01-20 12:00:00,32.3,40.1,12,0
2014-01-20 13:00:00,26.6,44.0,13,0
2014-01-20 14:00:00,25.8,45.2,14,0
2014-01-20 15:00:00,24.5,46.1,15,0
2014-01-20 16:00:00,22.3,46.9,16,0
2014-01-20 17:00:00,25.1,45.2,17,0
2014-01-20 19:00:00,43.9,26.3,19,0
2014-01-20 20:00:00,48.6,22.1,20,0
2014-01-20 21:00:00,52.3,19.1,21,0
2014-01-20 22:00:00,56.7,13.3,22,0
2014-01-20 23:00:00,61.5,8.4,23,0
2014-01-21 00:00:00,63.3,4.2,0,1
2014-01-21 01:00:00,68.0,2.9,1,1
2014-01-21 02:00:00,66.8,2.2,2,1
2014-01-21 03:00:00,68.2,3.0,3,1
2014-01-21 04:00:00,64.4,7.8,4,1
2014-01-21 05:00:00,44.9,25.5,5,1
2014-01-21 06:00:00,15.1,54.9,6,1
2014-01-21 07:00:00,10.0,62.2,7,1
2014-01-21 08:00:00,15.0,57.1,8,1
2014-01-21 09:00:00,24.4,46.4,9,1
2014-01-21 10:00:00,28.6,41.7,10,1
2014-01-21 11:00:00,29.2,42.9,11,1
2014-01-21 13:00:00,26.0,46.0,13,1
2014-01-21 14:00:00,20.5,50.4,14,1
2014-01-21 15:00:00,12.4,56.7,15,1
2014-01-21 16:00:00,10.0,63.2,16,1
2014-01-21 17:00:00,12.0,58.5,17,1
2014-01-21 19:00:00,41.9,29.2,19,1
2014-01-21 20:00:00,45.8,25.2,20,1
2014-01-21 21:00:00,45.1,22.7,21,1
2014-01-21 22:00:00,56.9,13.6,22,1
2014-01-21 23:00:00,62.6,8.4,23,1
2014-01-22 00:00:00,66.9,4.2,0,2
2014-01-22 01:00:00,67.3,3.0,1,2
2014-01-22 02:00:00,64.4,2.7,2,2
2014-01-22 03:00:00,68.4,3.6,3,2
2014-01-22 04:00:00,62.9,7.9,4,2
2014-01-22 05:00:00,44.3,24.6,5,2
2014-01-22 06:00:00,14.3,56.1,6,2
2014-01-22 07:00:00,23.7,48.0,7,2
2014-01-22 08:00:00,21.2,51.2,8,2
2014-01-22 09:00:00,21.3,49.4,9,2
2014-01-22 10:00:00,31.0,41.4,10,2
2014-01-22 11:00:00,26.6,41.9,11,2
2014-01-22 12:00:00,25.4,44.2,12,2
2014-01-22 13:00:00,22.2,46.0,13,2
2014-01-22 14:00:00,20.1,49.9,14,2
2014-01-22 15:00:00,19.3,54.5,15,2
2014-01-22 16:00:00,10.6,64.3,16,2
2014-01-22 17:00:00,11.1,61.0,17,2
2014-01-22 18:00:00,25.3,45.0,18,2
2014-01-22 19:00:00,38.8,31.8,19,2
2014-01-22 20:00:00,46.5,24.9,20,2
2014-01-22 21:00:00,46.2,22.1,21,2
2014-01-22 22:00:00,54.5,15.0,22,2
2014-01-22 23:00:00,63.2,9.2,23,2
2014-01-23 00:00:00,63.7,4.9,0,3
2014-01-23 01:00:00,66.3,2.7,1,3
2014-01-23 02:00:00,67.6,2.4,2,3
2014-01-23 03:00:00,67.1,3.4,3,3
2014-01-23 04:00:00,61.7,7.5,4,3
2014-01-23 05:00:00,46.0,24.8,5,3
2014-01-23 07:00:00,13.9,58.6,7,3
2014-01-23 08:00:00,24.7,49.6,8,3
2014-01-23 09:00:00,28.5,42.5,9,3
2014-01-23 10:00:00,32.2,38.8,10,3
2014-01-23 11:00:00,33.2,40.2,11,3
2014-01-23 12:00:00,25.4,45.0,12,3
2014-01-23 13:00:00,23.8,45.5,13,3
2014-01-23 14:00:00,24.0,47.7,14,3
2014-01-23 15:00:00,23.5,49.5,15,3
2014-01-23 16:00:00,12.7,59.5,16,3
2014-01-23 17:00:00,14.7,56.8,17,3
2014-01-23 18:00:00,28.7,40.3,18,3
2014-01-23 19:00:00,42.1,28.6,19,3
2014-01-23 20:00:00,47.8,24.8,20,3
2014-01-23 21:00:00,30.9,38.4,21,3
2014-01-23 23:00:00,58.6,11.4,23,3
2014-01-24 00:00:00,63.6,5.9,0,4
2014-01-24 01:00:00,65.6,3.4,1,4
2014-01-24 02:00:00,67.7,2.8,2,4
2014-01-24 03:00:00,67.1,3.7,3,4
2014-01-24 04:00:00,63.6,7.3,4,4
2014-01-24 05:00:00,43.8,25.4,5,4
2014-01-24 06:00:00,15.7,53.4,6,4
2014-01-24 07:00:00,10.0,64.0,7,4
2014-01-24 08:00:00,14.0,56.8,8,4
2014-01-24 09:00:00,24.9,49.2,9,4
2014-01-24 10:00:00,29.6,44.5,10,4
2014-01-24 11:00:00,25.9,48.4,11,4
2014-01-24 12:00:00,17.7,52.3,12,4
2014-01-24 13:00:00,20.4,51.9,13,4
2014-01-24 14:00:00,18.0,54.8,14,4
2014-01-24 15:00:00,13.7,59.0,15,4
2014-01-24 16:00:00,22.0,48.8,16,4
2014-01-24 18:00:00,38.4,34.5,18,4
2014-01-24 19:00:00,41.9,28.9,19,4
2014-01-24 20:00:00,46.7,24.2,20,4
2014-01-24 21:00:00,42.8,25.6,21,4
2014-01-24 22:00:00,37.2,34.7,22,4
2014-01-24 23:00:00,54.3,15.7,23,4
2014-01-25 00:00:00,61.6,9.4,0,5
2014-01-25 01:00:00,64.4,6.1,1,5
2014-01-25 02:00:00,65.8,4.6,2,5
2014-01-25 03:00:00,66.3,3.7,3,5
2014-01-25 04:00:00,67.4,3.9,4,5
2014-01-25 05:00:00,63.2,6.7,5,5
2014-01-25 06:00:00,56.1,12.1,6,5
2014-01-25 07:00:00,51.2,20.2,7,5
2014-01-25 08:00:00,40.3,29.3,8,5
2014-01-25 09:00:00,37.1,31.8,9,5
2014-01-25 10:00:00,33.1,36.4,10,5
2014-01-25 11:00:00,31.2,40.3,11,5
2014-01-25 12:00:00,25.7,45.4,12,5
2014-01-25 13:00:00,23.7,44.4,13,5
2014-01-25 14:00:00,25.5,45.2,14,5
2014-01-25 15:00:00,25.5,47.6,15,5
2014-01-25 16:00:00,24.8,45.8,16,5
2014-01-25 17:00:00,28.2,42.8,17,5
2014-01-25 18:00:00,31.3,41.4,18,5
2014-01-25 19:00:00,38.7,33.5,19,5
2014-01-25 20:00:00,45.4,26.9,20,5
2014-01-25 21:00:00,39.4,27.2,21,5
2014-01-25 22:00:00,34.5,39.2,22,5
2014-01-25 23:00:00,52.3,19.2,23,5
2014-01-26 00:00:00,63.4,10.6,0,6
2014-01-26 01:00:00,63.0,6.0,1,6
2014-01-26 02:00:00,62.7,4.8,2,6
2014-01-26 03:00:00,66.8,3.3,3,6
2014-01-26 04:00:00,66.6,3.0,4,6
2014-01-26 05:00:00,66.5,4.6,5,6
2014-01-26 06:00:00,64.5,7.3,6,6
2014-01-26 07:00:00,58.3,11.9,7,6
2014-01-26 09:00:00,48.9,21.3,9,6
2014-01-26 10:00:00,45.1,26.4,10,6
2014-01-26 11:00:00,39.5,31.0,11,6
2014-01-26 12:00:00,36.3,34.1,12,6
2014-01-26 13:00:00,36.7,35.8,13,6
2014-01-26 14:00:00,37.8,35.1,14,6
2014-01-26 15:00:00,36.9,35.8,15,6
2014-01-26 16:00:00,33.8,37.0,16,6
2014-01-26 17:00:00,35.2,32.5,17,6
2014-01-26 18:00:00,43.4,27.1,18,6
2014-01-26 19:00:00,48.6,20.9,19,6
2014-01-26 20:00:00,53.3,17.0,20,6
2014-01-26 21:00:00,55.1,14.3,21,6
2014-01-26 22:00:00,59.0,11.3,22,6
2014-01-26 23:00:00,61.3,7.4,23,6
2014-01-27 00:00:00,64.1,4.0,0,0
2014-01-27 01:00:00,69.5,2.4,1,0
2014-01-27 02:00:00,66.6,2.0,2,0
2014-01-27 03:00:00,67.4,2.7,3,0
2014-01-27 04:00:00,64.7,6.9,4,0
2014-01-27 05:00:00,49.9,22.1,5,0
2014-01-27 06:00:00,27.9,44.5,6,0
2014-01-27 07:00:00,28.1,43.6,7,0
2014-01-27 08:00:00,35.1,37.1,8,0
2014-01-27 09:00:00,37.4,35.7,9,0
2014-01-27 10:00:00,40.0,31.5,10,0
2014-01-27 11:00:00,35.0,33.1,11,0
2014-01-27 12:00:00,35.0,35.2,12,0
2014-01-27 13:00:00,35.3,36.8,13,0
2014-01-27 14:00:00,28.4,41.8,14,0
2014-01-27 15:00:00,29.5,44.1,15,0
2014-01-27 16:00:00,21.0,50.3,16,0
2014-01-27 17:00:00,23.9,47.6,17,0
2014-01-27 18:00:00,39.0,33.7,18,0
2014-01-27 19:00:00,47.3,23.0,19,0
2014-01-27 20:00:00,53.1,17.6,20,0
2014-01-27 21:00:00,54.6,17.2,21,0
2014-01-27 22:00:00,56.3,11.8,22,0
2014-01-27 23:00:00,61.6,8.2,23,0
2014-01-28 00:00:00,66.7,4.7,0,1
2014-01-28 01:00:00,67.6,2.6,1,1
2014-01-28 02:00:00,70.3,1.9,2,1
2014-01-28 03:00:00,64.4,3.3,3,1
2014-01-28 04:00:00,60.4,7.2,4,1
2014-01-28 05:00:00,49.4,22.4,5,1
2014-01-28 06:00:00,26.5,46.1,6,1
2014-01-28 07:00:00,20.4,50.7,7,1
2014-01-28 08:00:00,24.4,47.5,8,1
2014-01-28 09:00:00,32.2,40.0,9,1
2014-01-28 10:00:00,33.1,36.7,10,1
2014-01-28 11:00:00,29.6,40.4,11,1
2014-01-28 12:00:00,26.1,45.4,12,1
2014-01-28 13:00:00,28.0,44.6,13,1
2014-01-28 14:00:00,21.0,48.6,14,1
2014-01-28 15:00:00,18.5,52.7,15,1
2014-01-28 16:00:00,11.7,59.6,16,1
2014-01-28 17:00:00,14.4,57.8,17,1
2014-01-28 18:00:00,32.3,38.7,18,1
2014-01-28 19:00:00,42.1,27.8,19,1
2014-01-28 20:00:00,47.3,25.3,20,1
2014-01-28 21:00:00,47.2,22.6,21,1
2014-01-28 22:00:00,51.8,18.3,22,1
2014-01-28 23:00:00,56.0,12.0,23,1
2014-01-29 00:00:00,64.5,4.6,0,2
2014-01-29 01:00:00,67.9,2.9,1,2
2014-01-29 02:00:00,68.2,2.3,2,2
2014-01-29 03:00:00,67.9,3.1,3,2
2014-01-29 04:00:00,63.3,7.7,4,2
2014-01-29 05:00:00,48.1,25.7,5,2
2014-01-29 06:00:00,17.2,53.2,6,2
2014-01-29 07:00:00,10.0,59.9,7,2
2014-01-29 08:00:00,19.9,49.9,8,2
2014-01-29 09:00:00,18.6,51.8,9,2
2014-01-29 10:00:00,27.3,42.4,10,2
2014-01-29 11:00:00,26.5,44.9,11,2
2014-01-29 12:00:00,26.1,47.1,12,2
2014-01-29 13:00:00,26.1,47.5,13,2
2014-01-29 14:00:00,20.9,51.2,14,2
2014-01-29 15:00:00,18.8,56.0,15,2
2014-01-29 16:00:00,10.0,62.8,16,2
2014-01-29 17:00:00,10.0,62.0,17,2
2014-01-29 18:00:00,27.0,45.8,18,2
2014-01-29 19:00:00,36.9,31.2,19,2
2014-01-29 20:00:00,42.6,27.0,20,2
2014-01-29 21:00:00,47.6,23.9,21,2
2014-01-29 22:00:00,55.0,15.3,22,2
2014-01-29 23:00:00,59.7,10.2,23,2
2014-01-30 00:00:00,63.4,5.0,0,3
2014-01-30 01:00:00,67.1,3.0,1,3
2014-01-30 02:00:00,68.9,2.7,2,3
2014-01-30 03:00:00,66.3,3.8,3,3
2014-01-30 04:00:00,60.7,8.3,4,3
2014-01-30 05:00:00,43.6,25.2,5,3
2014-01-30 06:00:00,30.7,39.2,6,3
2014-01-30 07:00:00,39.1,32.4,7,3
2014-01-30 08:00:00,42.6,28.7,8,3
2014-01-30 09:00:00,41.3,28.3,9,3
2014-01-30 10:00:00,33.3,34.3,10,3
2014-01-30 11:00:00,42.5,28.9,11,3
2014-01-30 12:00:00,36.5,33.1,12,3
2014-01-30 13:00:00,37.4,34.6,13,3
2014-01-30 14:00:00,30.6,39.4,14,3
2014-01-30 15:00:00,26.8,42.9,15,3
2014-01-30 16:00:00,24.9,46.6,16,3
2014-01-30 17:00:00,27.6,47.3,17,3
2014-01-30 18:00:00,35.6,36.5,18,3
2014-01-30 19:00:00,44.1,26.8,19,3
2014-01-30 20:00:00,46.6,24.6,20,3
2014-01-30 21:00:00,45.8,22.2,21,3
2014-01-30 22:00:00,51.1,17.7,22,3
2014-01-30 23:00:00,54.0,12.6,23,3
2014-01-31 00:00:00,66.3,6.4,0,4
2014-01-31 01:00:00,68.5,3.9,1,4
2014-01-31 02:00:00,67.5,3.1,2,4
2014-01-31 03:00:00,66.7,3.6,3,4
2014-01-31 04:00:00,60.5,7.3,4,4
2014-01-31 05:00:00,44.8,25.6,5,4
2014-01-31 06:00:00,22.6,51.5,6,4
2014-01-31 07:00:00,18.1,53.6,7,4
2014-01-31 08:00:00,17.9,52.7,8,4
2014-01-31 09:00:00,21.5,47.2,9,4
2014-01-31 10:00:00,27.9,45.5,10,4
2014-01-31 11:00:00,22.7,48.5,11,4
2014-01-31 12:00:00,18.7,50.1,12,4
2014-01-31 13:00:00,19.6,50.4,13,4
2014-01-31 14:00:00,14.4,55.2,14,4
2014-01-31 15:00:00,14.3,57.1,15,4
2014-01-31 16:00:00,12.2,59.8,16,4
2014-01-31 17:00:00,13.6,57.2,17,4
2014-01-31 18:00:00,21.4,51.2,18,4
2014-01-31 19:00:00,31.7,39.5,19,4
2014-01-31 20:00:00,43.1,29.3,20,4
2014-01-31 21:00:00,42.3,27.9,21,4
2014-01-31 22:00:00,45.8,29.6,22,4
2014-01-31 23:00:00,52.8,16.8,23,4
2014-02-01 00:00:00,57.7,11.3,0,5
2014-02-01 01:00:00,62.2,6.4,1,5
2014-02-01 02:00:00,64.9,5.0,2,5
2014-02-01 03:00:00,63.8,3.8,3,5
2014-02-01 04:00:00,67.1,3.5,4,5
2014-02-01 05:00:00,60.3,7.0,5,5
2014-02-01 06:00:00,58.7,11.9,6,5
2014-02-01 07:00:00,48.7,19.9,7,5
2014-02-01 08:00:00,43.2,26.9,8,5
2014-02-01 09:00:00,36.0,35.9,9,5
2014-02-01 10:00:00,35.7,38.8,10,5
2014-02-01 11:00:00,24.4,45.3,11,5
2014-02-01 12:00:00,21.8,49.3,12,5
2014-02-01 13:00:00,21.6,48.6,13,5
2014-02-01 14:00:00,22.2,47.8,14,5
2014-02-01 15:00:00,22.6,47.7,15,5
2014-02-01 16:00:00,23.4,49.2,16,5
2014-02-01 17:00:00,26.5,43.9,17,5
2014-02-01 18:00:00,32.8,41.7,18,5
2014-02-01 19:00:00,36.1,35.6,19,5
2014-02-01 20:00:00,41.8,27.4,20,5
2014-02-01 21:00:00,43.6,26.6,21,5
2014-02-01 22:00:00,41.3,28.3,22,5
2014-02-01 23:00:00,48.9,23.0,23,5
2014-02-02 00:00:00,56.4,11.4,0,6
2014-02-02 01:00:00,61.2,7.0,1,6
2014-02-02 02:00:00,63.9,5.4,2,6
2014-02-02 03:00:00,68.2,2.9,3,6
2014-02-02 04:00:00,69.1,2.8,4,6
2014-02-02 05:00:00,67.9,4.3,5,6
2014-02-02 06:00:00,63.6,7.4,6,6
2014-02-02 07:00:00,60.5,9.6,7,6
2014-02-02 08:00:00,55.0,16.7,8,6
2014-02-02 09:00:00,43.9,25.1,9,6
2014-02-02 10:00:00,37.0,31.1,10,6
2014-02-02 11:00:00,38.5,33.1,11,6
2014-02-02 12:00:00,33.0,36.6,12,6
2014-02-02 13:00:00,33.0,38.0,13,6
2014-02-02 14:00:00,31.8,39.4,14,6
2014-02-02 15:00:00,31.9,39.6,15,6
2014-02-02 16:00:00,29.6,43.0,16,6
2014-02-02 17:00:00,36.6,35.7,17,6
2014-02-02 18:00:00,49.0,21.8,18,6
2014-02-02 19:00:00,51.8,18.0,19,6
2014-02-02 20:00:00,53.2,17.5,20,6
2014-02-02 21:00:00,41.0,28.9,21,6
2014-02-02 22:00:00,53.0,17.2,22,6
2014-02-02 23:00:00,64.8,9.4,23,6
2014-02-03 00:00:00,65.8,4.6,0,0
2014-02-03 01:00:00,67.7,3.1,1,0
2014-02-03 02:00:00,66.7,2.3,2,0
2014-02-03 03:00:00,68.4,3.2,3,0
2014-02-03 04:00:00,63.7,7.7,4,0
2014-02-03 05:00:00,46.8,25.0,5,0
2014-02-03 06:00:00,18.7,53.1,6,0
2014-02-03 07:00:00,13.2,60.1,7,0
2014-02-03 08:00:00,17.9,55.5,8,0
2014-02-03 09:00:00,25.4,46.3,9,0
2014-02-03 10:00:00,29.0,42.0,10,0
2014-02-03 11:00:00,29.5,43.0,11,0
2014-02-03 12:00:00,23.9,46.0,12,0
2014-02-03 13:00:00,24.7,45.5,13,0
2014-02-03 14:00:00,22.0,49.3,14,0
2014-02-03 15:00:00,13.4,55.5,15,0
2014-02-03 16:00:00,11.6,61.4,16,0
2014-02-03 17:00:00,12.1,58.1,17,0
2014-02-03 18:00:00,28.4,42.0,18,0
2014-02-03 19:00:00,42.5,28.0,19,0
2014-02-03 20:00:00,46.4,24.3,20,0
2014-02-03 21:00:00,48.5,21.6,21,0
2014-02-03 22:00:00,54.1,16.3,22,0
2014-02-03 23:00:00,61.2,9.0,23,0
2014-02-04 00:00:00,65.0,4.4,0,1
2014-02-04 01:00:00,66.0,3.0,1,1
2014-02-04 02:00:00,69.3,2.3,2,1
2014-02-04 03:00:00,63.5,3.4,3,1
2014-02-04 04:00:00,62.1,7.8,4,1
2014-02-04 05:00:00,43.7,26.4,5,1
2014-02-04 06:00:00,17.4,54.7,6,1
2014-02-04 07:00:00,10.0,61.5,7,1
2014-02-04 08:00:00,14.2,56.6,8,1
2014-02-04 09:00:00,20.1,51.2,9,1
2014-02-04 10:00:00,29.7,43.1,10,1
2014-02-04 11:00:00,28.4,43.3,11,1
2014-02-04 12:00:00,22.6,47.0,12,1
2014-02-04 13:00:00,22.3,48.3,13,1
2014-02-04 14:00:00,23.6,49.1,14,1
2014-02-04 15:00:00,13.3,56.5,15,1
2014-02-04 16:00:00,10.0,64.0,16,1
2014-02-04 17:00:00,10.5,61.2,17,1
2014-02-04 18:00:00,24.4,46.3,18,1
2014-02-04 19:00:00,46.2,28.6,19,1
2014-02-04 20:00:00,45.5,24.5,20,1
2014-02-04 21:00:00,37.6,34.0,21,1
2014-02-04 22:00:00,43.5,26.0,22,1
2014-02-04 23:00:00,60.5,10.6,23,1
2014-02-05 00:00:00,66.6,4.9,0,2
2014-02-05 01:00:00,66.2,3.0,1,2
2014-02-05 02:00:00,67.7,2.3,2,2
2014-02-05 03:00:00,65.4,3.3,3,2
2014-02-05 04:00:00,60.6,7.9,4,2
2014-02-05 05:00:00,46.3,26.0,5,2
2014-02-05 06:00:00,13.4,57.4,6,2
2014-02-05 07:00:00,10.0,64.2,7,2
2014-02-05 08:00:00,17.9,56.3,8,2
2014-02-05 09:00:00,21.1,49.0,9,2
2014-02-05 10:00:00,28.7,42.1,10,2
2014-02-05 11:00:00,30.7,43.0,11,2
2014-02-05 12:00:00,24.3,46.8,12,2
2014-02-05 13:00:00,24.3,46.8,13,2
2014-02-05 14:00:00,18.4,51.2,14,2
2014-02-05 15:00:00,13.0,56.2,15,2
2014-02-05 16:00:00,10.0,63.9,16,2
2014-02-05 17:00:00,11.6,60.6,17,2
2014-02-05 18:00:00,27.3,44.4,18,2
2014-02-05 19:00:00,38.2,32.0,19,2
2014-02-05 20:00:00,44.3,26.5,20,2
2014-02-05 21:00:00,44.8,23.1,21,2
2014-02-05 22:00:00,56.6,14.5,22,2
2014-02-05 23:00:00,60.8,9.7,23,2
2014-02-06 00:00:00,68.3,4.8,0,3
2014-02-06 01:00:00,66.9,3.2,1,3
2014-02-06 02:00:00,66.2,2.4,2,3
2014-02-06 03:00:00,66.2,3.8,3,3
2014-02-06 04:00:00,62.3,7.4,4,3
2014-02-06 05:00:00,45.0,26.4,5,3
2014-02-06 06:00:00,23.6,47.7,6,3
2014-02-06 07:00:00,12.6,57.1,7,3
2014-02-06 08:00:00,11.6,57.5,8,3
2014-02-06 09:00:00,19.9,51.9,9,3
2014-02-06 10:00:00,30.7,42.5,10,3
2014-02-06 11:00:00,25.4,46.0,11,3
2014-02-06 12:00:00,24.8,47.8,12,3
2014-02-06 13:00:00,25.9,46.9,13,3
2014-02-06 14:00:00,19.6,52.3,14,3
2014-02-06 15:00:00,13.1,57.3,15,3
2014-02-06 16:00:00,10.0,65.0,16,3
2014-02-06 17:00:00,14.5,58.9,17,3
2014-02-06 18:00:00,28.4,43.6,18,3
2014-02-06 19:00:00,41.1,30.9,19,3
2014-02-06 20:00:00,40.1,30.0,20,3
2014-02-06 21:00:00,36.2,34.4,21,3
2014-02-06 22:00:00,35.8,35.0,22,3
2014-02-06 23:00:00,57.8,12.5,23,3
2014-02-07 00:00:00,65.9,6.0,0,4
2014-02-07 01:00:00,62.8,3.8,1,4
2014-02-07 02:00:00,67.1,3.1,2,4
2014-02-07 03:00:00,66.0,4.0,3,4
2014-02-07 04:00:00,60.9,7.2,4,4
2014-02-07 05:00:00,46.8,24.8,5,4
2014-02-07 06:00:00,16.9,53.5,6,4
2014-02-07 07:00:00,10.0,62.1,7,4
2014-02-07 08:00:00,18.2,56.1,8,4
2014-02-07 09:00:00,22.9,50.0,9,4
2014-02-07 10:00:00,26.4,45.8,10,4
2014-02-07 11:00:00,21.9,50.1,11,4
2014-02-07 12:00:00,19.1,52.1,12,4
2014-02-07 13:00:00,23.3,51.1,13,4
2014-02-07 14:00:00,18.8,53.9,14,4
2014-02-07 15:00:00,11.1,59.4,15,4
2014-02-07 16:00:00,10.0,61.1,16,4
2014-02-07 17:00:00,13.2,59.3,17,4
2014-02-07 18:00:00,22.5,48.8,18,4
2014-02-07 19:00:00,34.1,34.8,19,4
2014-02-07 20:00:00,44.1,27.3,20,4
2014-02-07 21:00:00,41.1,29.3,21,4
2014-02-07 22:00:00,41.5,30.1,22,4
2014-02-07 23:00:00,54.1,17.0,23,4
2014-02-08 00:00:00,58.5,10.9,0,5
2014-02-08 01:00:00,64.1,7.0,1,5
2014-02-08 02:00:00,64.2,5.2,2,5
2014-02-08 03:00:00,66.0,3.4,3,5
2014-02-08 04:00:00,65.7,3.6,4,5
2014-02-08 05:00:00,65.3,6.6,5,5
2014-02-08 06:00:00,57.9,12.0,6,5
2014-02-08 07:00:00,53.1,19.5,7,5
